C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_149.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_149.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_149.jpg, 0, 0, 0, 7.844175E-05
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_250.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_250.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_250.jpg, 0, 0, 0, 7.807505E-05
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_351.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_351.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_351.jpg, 0, 0, 0, 7.907292E-05
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_451.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_451.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_451.jpg, 0, 0.0932964, 0, 0.007505802
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_553.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_553.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_553.jpg, 0, 0.3967104, 0, 0.3406376
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_654.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_654.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_654.jpg, 0, 0.6976257, 0, 0.9372214
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_758.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_758.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_758.jpg, 0, 1, 0, 1.987189
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_862.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_862.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_862.jpg, 0, 1, 0, 3.375685
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_47_966.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_47_966.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_47_966.jpg, 0, 1, 0, 4.549532
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_066.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_066.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_066.jpg, -0.1815282, 1, 0, 5.703951
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_168.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_168.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_168.jpg, -0.2513499, 1, 0, 6.831307
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_270.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_270.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_270.jpg, 0, 1, 0, 7.966284
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_373.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_373.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_373.jpg, 0, 1, 0, 9.092246
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_473.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_473.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_473.jpg, -0.125874, 1, 0, 10.20514
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_575.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_575.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_575.jpg, -0.4266201, 1, 0, 11.25412
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_678.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_678.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_678.jpg, -0.7259029, 1, 0, 12.3336
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_782.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_782.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_782.jpg, -1, 1, 0, 13.38483
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_885.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_885.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_885.jpg, -0.7894127, 1, 0, 14.1697
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_48_985.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_48_985.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_48_985.jpg, -0.4864362, 1, 0, 15.49588
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_088.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_088.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_088.jpg, -0.1780494, 1, 0, 16.35003
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_192.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_192.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_192.jpg, 0, 1, 0, 17.5742
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_296.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_296.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_296.jpg, 0, 1, 0, 18.42044
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_397.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_397.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_397.jpg, 0, 1, 0, 19.59411
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_501.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_501.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_501.jpg, 0, 1, 0, 20.78975
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_601.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_601.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_601.jpg, 0, 1, 0, 21.71998
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_705.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_705.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_705.jpg, 0, 1, 0, 22.75031
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_807.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_807.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_807.jpg, 0, 1, 0, 23.70898
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_49_908.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_49_908.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_49_908.jpg, -0.2283207, 1, 0, 24.66209
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_013.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_013.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_013.jpg, -0.534072, 1, 0, 25.45622
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_116.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_116.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_116.jpg, -0.3045571, 1, 0, 26.3292
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_216.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_216.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_216.jpg, 0, 1, 0, 27.27335
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_316.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_316.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_316.jpg, 0.1790163, 1, 0, 28.16427
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_417.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_417.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_417.jpg, 0.4792716, 1, 0, 28.90504
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_518.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_518.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_518.jpg, 0.7795625, 1, 0, 29.47288
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_621.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_621.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_621.jpg, 0.4925453, 1, 0, 30.19079
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_722.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_722.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_722.jpg, -0.0815154, 1, 0, 30.16049
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_824.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_824.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_824.jpg, -0.3773206, 1, 0, 30.13772
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_50_927.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_50_927.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_50_927.jpg, -0.6765426, 1, 0, 30.11245
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_51_031.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_51_031.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_51_031.jpg, -0.9827249, 1, 0, 30.08368
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_51_133.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_51_133.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_51_133.jpg, -1, 1, 0, 30.08882
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_51_237.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_51_237.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_51_237.jpg, -0.8022076, 1, 0, 30.16288
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_51_341.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_51_341.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_51_341.jpg, -0.4451679, 1, 0, 30.20697
C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\center_2022_01_17_22_25_51_444.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\left_2022_01_17_22_25_51_444.jpg, C:\Users\astro\Documents\Projects\MadMax-autonomous-vehicle\Udemy_autonomous_vehicle_course\sim_data_2\IMG\right_2022_01_17_22_25_51_444.jpg, -0.1471687, 1, 0, 30.19477
